SQL> /

TABLESPACE_NAME TABLE_NAME                            NUM_ROWS AVG_ROW_LEN                          
--------------- ----------------------------------- ---------- -----------     
PSDEFAULT       VDK_TMP_SQLINDEX_664                         0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_10952                    0           0                          
PSDEFAULT       VDK_TMP_SQLCOLUMNREF_577                     0           0                          
PSDEFAULT       VDK_TMP_ANALYSIS_4972                        0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_412                     0           0                          
HRLARGE         PS_D_AUTHOR                                  1          97                          
WAWORK          PS_WA_EMP_DTL9_T2                            0           0                          
PSDEFAULT       VDK_TMP_SQLCOLUMNREF_597                     0           0                          
PSDEFAULT       VDK_TMP_ANALYSIS_10950                       0           0                          
FPWORK          PS_ALM_RG_INSL_T3                            0           0                          
ABWORK          PS_AB_RESASG2_T1                             0           0                          
FSAPP           PS_RUN_CNTL_CF                               0           0                          
HRWORK          PS_CARER_SM_VW_T3                            0           0                          
PTTBL           PSMENUDEL                                    0           0                          
PFWORK          PS_PF_TRDN_ORG_T1                            0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_602                         0           0                          
HRLARGE         PS_LM_PRG_REG                                0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_393                         0           0                          
PTPRC           PS_SERVERMONITOR                             0           0                          
EWWORK          PS_HC_EXT2_TBL_T1                            0           0                          
HRLARGE         PS_D_LRNG_ROOM                               1         114                          
PSDEFAULT       VDK_TMP_SQLHINTREF_472                       0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_10797                       0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_5272                        0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_557                          0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_447                          0           0                          
FNAPP           PS_LR_ACCOUNT                                0           0                          
FNWORK          PS_PRDKIT_CMP_T01                            0           0                          
FPWORK          PS_FI_GROWTH_T1                              0           0                          
CRWORK          PS_CR_OBJ2_T1                                0           0                          
PSDEFAULT       VDK_TMP_SQLCOLUMNREF_513                     0           0                          
ABWORK          PS_LEDGER_GLM_T1                             0           0                          
PSDEFAULT       VDK_TMP_SQLXREF_5207                         0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_10815                       0           0                          
GCWORK          PS_GC_ELIM_RUL_T1                            0           0                          
CBWORK          PS_CUST_MSTR_T2                              0           0                          
HRLARGE         PS_CM_RTNGDSCR_LNG                           0           0                          
PSDEFAULT       VDK_TMP_SQLHINTREF_373                       0           0                          
FNWORK          PS_INV_PACKAGE_T2                            0           0                          
FNLARGE         PS_LED_BUD_TMP_T                             0           0                          
HRWORK          PS_E_PER_ORG_ASGN                            0           0                          
WAWORK          PS_WA_CP_MERIT_T1                            0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_5265                        0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_654                   0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_10906                        0           0                          
FIWORK          PS_SE_INSTR_T3                               0           0                          
HRWORK          PS_E_HRS_APP_PRFIL                           0           0                          
RWWORK          PS_RWCP_TRPOS2_T2                            0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_5076                        0           0                          
FILARGE         PS_FW_INT_UNIT_D00                           0           0                          
ABAPP           PS_EMPL_WRKDPT_LNG                           0           0                          
BPWORK          PS_BP_EM_TMPL_T1                             0           0                          
BPWORK          PS_BP_PCPRD_EX_T2                            0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_5251                    0           0                          
FNLARGE         PS_COMBO_BDP_T2                              0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_547                         0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_649                         0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_490                         0           0                          
FNAPP           PS_L_GC_FLOW_CD                              0           0                          
GCAPP           PS_GC_STATUS_P_HIS                           0           0                          
FPLARGE         PS_AF_SEASGP_LNG                             0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_10853                 0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_488                          0           0                          
CBWORK          PS_RD_PERNAME_T01                            0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_5041                     0           0                          
CBWORK          PS_CUST_ADDR_T2                              0           0                          
BCWORK          PS_KP_KPI_TRVW_T                             0           0                          
FIWORK          PS_FI_RCN_INS2_T                             0           0                          
WAWORK          PS_WA_GRPSETAR_T                             0           0                          
HRWORK          PS_EMPLOYEES_T1                              0           0                          
ABWORK          PS_ACT_TBL_T2                                0           0                          
PFAPP           PS_PF_AL_RESID_TBL                           0           0                          
PSDEFAULT       VDK_TMP_SQLDEPEND_5201                       0           0                          
FNAPP           PS_O_AR_PTR_STAT                             0           0                          
FPLARGE         PS_AF_SEASGP_FT                              0           0                          
BPAPP           PS_BP_ACTYP_OPT_HD                           0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_5246                  0           0                          
WAWORK          PS_WA_COMP_HSTDA1                            0           0                          
CBWORK          PS_BO_TYPE_T03                               0           0                          
HRLARGE         PS_EP_SUB_DEV_TBL                            0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_529                          0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_5194                     0           0                          
WAWORK          PS_WA_RECR_OFR_F2                            0           0                          
ABLARGE         PS_IBU_DRV_NUM_TBL                           0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_5253                    0           0                          
SCLARGE         PS_D_CATEGORY_03                             1          55                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_467                      0           0                          
FNWORK          PS_E_EX_SHT_HDR                              0           0                          
PFAPP           PS_FSVMD_RLTMV_T2                            0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_646                     0           0                          
FPWORK          PS_ALM_LIQUID_T2                             0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_5203                  0           0                          
PTRPTS          PS_CDM_FILEEXT_LAN                           0           0                          
